shipment-date,sku,asin,fulfillment-center-id,original-fulfillment-center-id,quantity,replacement-reason-code,replacement-amazon-order-id,original-amazon-order-id,,,
2025-04-22T04:00:00+04:00,BERG-BGIN-6282,B0CW38LR4M,QWTT,QWTT,1,0,408-7783786-0668303,402-2787657-4753916,,,
2025-04-21T04:00:00+04:00,04-ZLNL-EPRH,B0BBRRRXBY,DEL4,DEL4,1,2,408-5402319-9155537,405-3424100-9513144,,,
2025-04-21T04:00:00+04:00,USH40741CJ1600WWP,B0BM3SYRG2,DEL5,DEL5,1,3,408-4391850-0129161,408-8458268-5050754,,,
2025-04-21T04:00:00+04:00,WCF-63154889,B0CT8BG7LW,HYD8,HYD8,1,2,408-3136967-5431551,171-0728074-1368345,,,
2025-04-21T04:00:00+04:00,98050028,B0DCZ8Q28S,BLR7,BLR7,1,10,408-7911473-3066740,408-2126776-1091566,,,
2025-04-21T04:00:00+04:00,7.6081.1,B06XRGV1X1,BLR8,BLR8,1,3,408-5981749-2114744,407-5025708-9971568,,,
2025-04-21T04:00:00+04:00,INLIN00000023,B0CKR1G5ZQ,BLR8,BLR8,1,0,408-1019393-0953947,171-1131413-2225952,,,
2025-04-21T04:00:00+04:00,5H-QW0B-0Z7V,B098X5BZSR,DEL4,DEL4,1,0,403-8350279-5125955,408-8106607-8853105,,,
2025-04-21T04:00:00+04:00,BERG-BGIN-6247,B0CW381BRM,HYD8,HYD8,1,10,408-6849497-9762738,406-6051762-4169913,,,
2025-04-21T04:00:00+04:00,04-ZLNL-EPRH,B0BBRRRXBY,BLR7,BLR7,1,3,408-5492657-4068350,406-9567478-4599502,,,
2025-04-21T04:00:00+04:00,NutriCup Zip,B0DGGJQ722,BLR8,BLR8,1,2,408-4997321-3363551,406-3362388-2961104,,,
2025-04-21T04:00:00+04:00,INLIN00000023,B0CKR1G5ZQ,HYD8,HYD8,1,2,408-8535632-2984328,406-0464306-0590769,,,
2025-04-21T04:00:00+04:00,INLIN91500030,B0C7QT1433,ATX1,ATX1,1,0,405-0527151-9884325,407-6944043-3779544,,,
2025-04-21T04:00:00+04:00,NutriCup Zip,B0DGGJQ722,BOM5,BOM5,1,0,408-0632737-7964345,171-1857181-2398749,,,
2025-04-21T04:00:00+04:00,USH41255200408N,B08MMJ8WVB,QWTT,QWTT,1,3,408-6263424-4950718,404-0315998-3078778,,,
2025-04-20T04:00:00+04:00,6.9003.10W,B09BFYMC1N,DEL4,DEL4,1,4,408-8487341-3537101,408-8606815-6960309,,,
2025-04-20T04:00:00+04:00,Ta-Nourish,B0DFYPVL8T,BLR7,BLR7,1,2,408-4318233-8145905,405-0295755-0653930,,,
2025-04-20T04:00:00+04:00,6.7111.3,B001U54YBU,BOM5,BOM5,1,2,408-5096996-0022763,407-4946124-1673117,,,
2025-04-20T04:00:00+04:00,CB.6.7603.33,B009SGC8ES,BLR7,BLR7,1,0,408-4677235-8773958,405-9697252-0644344,,,
2025-04-20T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,BLR8,BLR8,1,2,408-1776610-3669113,403-7159302-6469101,,,
2025-04-20T04:00:00+04:00,6.7832,B001U57228,BOM7,BOM7,1,4,408-3689944-3107544,407-8820665-0038727,,,
2025-04-20T04:00:00+04:00,H-Magnechef Induction,B0DRSDM8G7,PNQ3,PNQ3,1,0,408-6534107-1977117,406-4467312-2390762,,,
2025-04-20T04:00:00+04:00,IN-Hand Blender-1500W,B0DJGTRT51,PNQ3,PNQ3,1,10,408-4222352-6178714,407-8847011-8776326,,,
2025-04-20T04:00:00+04:00,5H-QW0B-0Z7V,B098X5BZSR,PNQ3,PNQ3,1,0,408-7487552-6819545,405-2644027-1882729,,,
2025-04-20T04:00:00+04:00,TI-4151-KAE6,B072BCSJ4G,BOM7,BOM7,1,10,408-6869149-1611562,402-5302018-0115562,,,
2025-04-20T04:00:00+04:00,6.8523.17B,B0050DLDJE,BLR7,BLR7,1,0,408-4677235-8773958,405-9697252-0644344,,,
2025-04-20T04:00:00+04:00,WCF-NeoSoupmaker1l,B0CQ26SW3M,BOM5,BOM5,1,0,406-7814668-0306747,406-2608456-4584350,,,
2025-04-19T04:00:00+04:00,98052012,B0D28YRV38,BOM7,BOM7,1,0,408-1684809-5662739,403-9561322-0787552,,,
2025-04-19T04:00:00+04:00,NutriCup Zip,B0DGGJQ722,BLR8,BLR8,1,2,408-9621989-4265921,405-1413156-9404310,,,
2025-04-19T04:00:00+04:00,6.7606.L114,B00L7TI3J8,BLR7,BLR7,1,5,408-0032048-2681171,408-7320795-9075529,,,
2025-04-19T04:00:00+04:00,6.0900.1,B09GYPFNHR,LKO1,LKO1,1,10,408-8146579-6754703,403-3720513-0157141,,,
2025-04-19T04:00:00+04:00,23866106,B08BCPYVRR,DEX3,DEX3,1,4,408-9936018-6587530,402-5072503-0404338,,,
2025-04-19T04:00:00+04:00,1Q-E60I-PAB0,B08DP8HXZL,CJB1,CJB1,1,10,408-8006734-6245115,171-9002782-0253926,,,
2025-04-19T04:00:00+04:00,04-ZLNL-EPRH,B0BBRRRXBY,QWTT,QWTT,1,10,408-3989264-1416313,406-0240376-6214730,,,
2025-04-18T04:00:00+04:00,8Y-A3NZ-3PZH,B07GCNSG2D,DEL5,DEL5,1,0,404-3724740-9453958,407-5095385-2635537,,,
2025-04-18T04:00:00+04:00,HA-popupRed,B07X124Q7S,DEL4,DEL4,1,10,171-1622470-1160308,402-1602899-2729162,,,
2025-04-18T04:00:00+04:00,WCF-63154890,B0CT8KW7KG,HYD8,HYD8,1,2,408-1064384-8977943,407-5899858-0505954,,,
2025-04-18T04:00:00+04:00,WCF-63154889,B0CT8BG7LW,BOM5,BOM5,1,2,408-0327834-8744376,405-3222238-9531519,,,
2025-04-18T04:00:00+04:00,A8-TX8M-UN0R,B0BFFCF1JP,DEL5,DEL5,1,10,408-1166958-3005930,405-9381648-5558730,,,
2025-04-18T04:00:00+04:00,INLSIN90700058,B0BYDBSXN4,CJB1,CJB1,1,2,408-0698123-1458736,403-0500205-0285957,,,
2025-04-18T04:00:00+04:00,BG-9DV3-O2V8,B00NNQP7O2,MAA4,MAA4,1,10,408-2787443-7633949,405-3559723-5349151,,,
2025-04-18T04:00:00+04:00,1.3713,B0001P151W,CJB1,CJB1,1,3,408-7811471-1357150,407-0168558-2515555,,,
2025-04-18T04:00:00+04:00,INLSIN90000023,B0CDPTCDH7,BLR8,BLR8,1,0,407-0799861-6237923,406-0861512-3985101,,,
2025-04-18T04:00:00+04:00,98052009,B0D293BM5G,BLR7,BLR7,1,0,407-3341269-7541923,408-6122362-6657154,,,
2025-04-18T04:00:00+04:00,9O-V3H8-AMUU,B0CX5DS42Y,PNQ2,PNQ2,1,10,407-0301366-1878715,406-1362012-6090724,,,
2025-04-18T04:00:00+04:00,inal-IN90200079,B0979BT98Q,HYD8,HYD8,1,10,408-4939134-1328347,408-0040751-8702765,,,
2025-04-18T04:00:00+04:00,INLIN91500030,B0C7QT1433,PNQ2,PNQ2,1,2,406-5573522-5075540,403-0882961-8518724,,,
2025-04-18T04:00:00+04:00,BERG-BGIN-6297,B0CW37MFR7,BLR7,BLR7,1,3,408-5312582-3177923,402-3890103-9627538,,,
2025-04-18T04:00:00+04:00,602155,B072F1S1NC,BLR7,BLR7,1,2,408-2167134-3275523,407-8055802-0740347,,,
2025-04-18T04:00:00+04:00,FI-4Y39-7A2V,B082WSDFB6,HYD8,HYD8,1,10,408-1958062-8341902,171-1904871-8965139,,,
2025-04-18T04:00:00+04:00,98052013,B0D28NY58M,DEL4,DEL4,1,5,406-6514261-6193968,404-8779636-7293909,,,
2025-04-18T04:00:00+04:00,ZY-H7FS-F5WY,B007PZKMSI,QWTT,QWTT,1,10,402-0201634-7774745,171-6933123-7044359,,,
2025-04-18T04:00:00+04:00,420110,B0CGX69BFY,QWTT,QWTT,1,5,404-7439984-7645147,405-2039061-8337967,,,
2025-04-17T04:00:00+04:00,BERG-BGIN-6241,B0CW39RJTP,DEL5,DEL5,1,10,408-9312008-1460312,403-1124493-1672310,,,
2025-04-17T04:00:00+04:00,INLIN91500030,B0C7QT1433,HYD8,HYD8,1,0,406-2717045-8474737,406-2582228-1357918,,,
2025-04-17T04:00:00+04:00,WCFRegalia Full FruitCPSlow Juicer,B0BWKDDLP7,DEL4,DEL4,1,0,402-5650674-8385926,407-7511249-0053106,,,
2025-04-17T04:00:00+04:00,T2-3OGK-FFPD,B0DG2JVQYV,HYD3,HYD3,1,0,407-2994652-3671525,402-1495634-7018753,,,
2025-04-17T04:00:00+04:00,6.7113.3,B001KTTKQU,BOM7,BOM7,1,0,408-6895846-0643551,408-2094618-7502713,,,
2025-04-17T04:00:00+04:00,04-ZLNL-EPRH,B0BBRRRXBY,BOM7,BOM7,1,10,408-8077470-6411560,402-1229213-7878733,,,
2025-04-17T04:00:00+04:00,BERG- BGIN-6211,B0DHRT9MND,BLR7,BLR7,1,2,408-2859217-8729128,402-1592445-6904350,,,
2025-04-17T04:00:00+04:00,DYSN-965432-01,B09G58Z7X4,QWTT,QWTT,1,0,408-6020870-3422701,403-8441253-9929167,,,
2025-04-16T04:00:00+04:00,INLSIN91800039,B07SKTZXH2,MAA4,MAA4,1,10,408-0575687-4247513,407-3644247-9029112,,,
2025-04-16T04:00:00+04:00,INLSIN90000023,B0CDPTCDH7,BOM5,BOM5,1,10,407-9095909-7850700,405-6467701-7031502,,,
2025-04-16T04:00:00+04:00,1.3603.31P,B08HDH5M4H,BLR7,BLR7,1,10,408-3403725-7841924,408-9783648-0550712,,,
2025-04-16T04:00:00+04:00,INLSIN90700058,B0BYDBSXN4,PNQ2,PNQ2,1,2,408-8946814-0273108,402-8806371-7017963,,,
2025-04-16T04:00:00+04:00,23498072,B0CL7JNPND,DEX3,DEX3,1,0,402-0292573-0702751,405-0615584-9724353,,,
2025-04-16T04:00:00+04:00,inal-IN90200079,B0979BT98Q,BLR8,BLR8,1,2,408-4887021-1235510,403-9201198-3710769,,,
2025-04-16T04:00:00+04:00,USH40741CJ2000WTC4,B09NBYVK2Z,QWTT,QWTT,1,2,171-5971232-4896328,408-5371769-1452344,,,
2025-04-16T04:00:00+04:00,DYSN-971434-01,B0B296CYRL,QWTT,QWTT,1,0,408-2264059-6720308,408-5817952-4051559,,,
2025-04-15T04:00:00+04:00,Nutri Purple wonderchef,B071RD4HV8,DEL5,DEL5,1,2,408-3219412-8527568,402-2562011-4573146,,,
2025-04-15T04:00:00+04:00,FI-4Y39-7A2V,B082WSDFB6,BLR8,BLR8,1,10,408-5099270-7213967,408-6552927-6645128,,,
2025-04-15T04:00:00+04:00,G4-RR61-Q0RF,B08THWDSNW,BOM5,BOM5,1,2,404-8907606-8285163,408-6878723-8409159,,,
2025-04-15T04:00:00+04:00,INLSIN90000023,B0CDPTCDH7,PNQ2,PNQ2,1,0,405-5267265-1404355,402-4609101-5914740,,,
2025-04-15T04:00:00+04:00,INLSIN92600020,B07SLNG3LW,MAA4,MAA4,1,0,408-7886593-1860325,404-2796017-7619508,,,
2025-04-15T04:00:00+04:00,6.8003.19B,B0050DL74U,HYD8,HYD8,1,5,405-3230607-0049155,405-2722566-6966756,,,
2025-04-15T04:00:00+04:00,TI-4151-KAE6,B072BCSJ4G,CCX1,CCX1,1,2,408-0247187-1151527,405-5051508-0067507,,,
2025-04-15T04:00:00+04:00,1Q-E60I-PAB0,B08DP8HXZL,HYD8,HYD8,1,3,408-4868557-2937141,403-2974191-3808363,,,
2025-04-15T04:00:00+04:00,HR-9RYL-FE27,B00E5D9U5O,BOM7,BOM7,1,0,408-8440434-8451551,406-0614887-8710767,,,
2025-04-15T04:00:00+04:00,Ha-done+1.7red,B0BWF4XWPJ,BOM5,BOM5,1,10,408-2315954-8904332,404-7854688-3493965,,,
2025-04-15T04:00:00+04:00,QT-3J1Y-84RV,B0BRKHS8FD,HYD8,HYD8,1,2,408-3341919-9737138,403-6090401-5995553,,,
2025-04-15T04:00:00+04:00,INLSIN91800039,B07SKTZXH2,DEL4,DEL4,1,2,408-8532581-2497956,407-2977764-2797118,,,
2025-04-15T04:00:00+04:00,TI-4151-KAE6,B072BCSJ4G,BOM5,BOM5,1,2,408-0824967-9897926,404-8152503-5222723,,,
2025-04-15T04:00:00+04:00,BERG-BGIN-6302,B0D1RC29VP,BOM5,BOM5,1,2,408-9833471-8362708,406-4207176-2077139,,,
2025-04-15T04:00:00+04:00,INLIN91500030,B0C7QT1433,HYD3,HYD3,1,0,402-9820072-5746758,405-4842881-0357925,,,
2025-04-15T04:00:00+04:00,PA-1SM2-SLMR,B0DBDVTCNS,QWTT,QWTT,1,3,408-8174428-2215507,402-0154358-1636373,,,
2025-04-14T04:00:00+04:00,OP-5QSA-5GSO,B0BBBN1H7T,BOM7,BOM7,1,2,408-2719723-8900366,408-9453250-0791545,,,
2025-04-14T04:00:00+04:00,WCF-63154890,B0CT8KW7KG,DEL4,DEL4,1,10,408-4247884-6270705,407-3173279-4705964,,,
2025-04-14T04:00:00+04:00,PA-1SM2-SLMR,B0DBDVTCNS,QWTT,QWTT,1,10,408-8778160-9908305,408-7034051-1111560,,,
2025-04-14T04:00:00+04:00,04-ZLNL-EPRH,B0BBRRRXBY,QWTT,QWTT,1,2,408-1264402-7416338,408-5428544-4085967,,,
2025-04-14T04:00:00+04:00,04-ZLNL-EPRH,B0BBRRRXBY,QWTT,QWTT,1,10,408-0841102-0077120,402-6008579-8249963,,,
2025-04-13T04:00:00+04:00,HF-Magnus Juicer,B0DHL3TDQL,DEX3,DEX3,1,2,171-2553772-6405926,407-0166221-7841949,,,
2025-04-13T04:00:00+04:00,BERG-BGIN-6299,B0CW38628S,BLR8,BLR8,1,10,408-8118911-7422759,405-5202760-9905136,,,
2025-04-13T04:00:00+04:00,BM-O7JD-GP6J,B09V19LMLS,BOM5,BOM5,1,2,408-1358848-1164325,408-9296968-6268337,,,
2025-04-13T04:00:00+04:00,DYSN-965432-01,B09G58Z7X4,PNQ2,PNQ2,1,7,408-4965241-6597160,406-0977083-3220311,,,
2025-04-13T04:00:00+04:00,INLSIN90700058,B0BYDBSXN4,PNQ2,PNQ2,1,2,408-0535339-3670741,408-2057691-9002758,,,
2025-04-13T04:00:00+04:00,inal-IN90200079,B0979BT98Q,DEL5,DEL5,1,2,408-1816245-3285117,408-3587030-4793126,,,
2025-04-13T04:00:00+04:00,7.6075.1,B010B4UG3K,DEL5,DEL5,1,2,408-9563685-7535502,405-9140142-0350706,,,
2025-04-13T04:00:00+04:00,TI-4151-KAE6,B072BCSJ4G,BLR8,BLR8,1,2,408-6639668-9237945,403-3967007-0570737,,,
2025-04-13T04:00:00+04:00,Nutri Purple wonderchef,B071RD4HV8,HYD3,HYD3,1,2,408-2069041-7699513,402-5659826-8057134,,,
2025-04-13T04:00:00+04:00,TI-4151-KAE6,B072BCSJ4G,BOM7,BOM7,1,2,408-2069543-6166737,405-7312557-7924318,,,
2025-04-13T04:00:00+04:00,inal-IN90200079,B0979BT98Q,MAA4,MAA4,1,2,408-2849891-2298709,404-8963892-3598726,,,
2025-04-13T04:00:00+04:00,IN-Hand Blender-1500W,B0DJGTRT51,DEL5,DEL5,1,2,408-2653461-4412352,402-5565828-9221952,,,
2025-04-13T04:00:00+04:00,6.7831,B000WLFNLI,FBOF,FBOF,1,5,402-4494282-2395549,402-5378374-6302714,,,
2025-04-12T04:00:00+04:00,A9-CE1K-SA2S,B08SKBMYSG,HYD3,HYD3,1,0,171-3952775-1777159,402-8401639-7300350,,,
2025-04-12T04:00:00+04:00,6K-C8DG-RC5C,B01IR5CSCC,BLR8,BLR8,1,10,408-3897983-6176327,405-4008487-6078757,,,
2025-04-12T04:00:00+04:00,6.7111.3,B001U54YBU,HYD8,HYD8,1,2,408-2123269-1679564,405-3161429-6261114,,,
2025-04-12T04:00:00+04:00,6.7832,B001U57228,BLR7,BLR7,1,4,408-1557851-8045902,405-5571631-2291521,,,
2025-04-12T04:00:00+04:00,5H-QW0B-0Z7V,B098X5BZSR,CCX1,CCX1,1,0,403-9238258-3301945,406-0146314-0497918,,,
2025-04-12T04:00:00+04:00,WCF-63154984,B0DGV3V245,CCX1,CCX1,1,10,408-6066135-8797107,406-4297794-0157119,,,
2025-04-12T04:00:00+04:00,BM-O7JD-GP6J,B09V19LMLS,BOM5,BOM5,1,2,408-6620177-0933116,403-7108614-2653918,,,
2025-04-12T04:00:00+04:00,inal-IN90200079,B0979BT98Q,DEL5,DEL5,1,2,408-9625300-3372314,406-1389143-6149167,,,
2025-04-12T04:00:00+04:00,IN-Hand Blender-1500W,B0DJGTRT51,BOM7,BOM7,1,2,408-4354298-9576308,407-7514292-1165135,,,
2025-04-11T04:00:00+04:00,Nutri Purple wonderchef,B071RD4HV8,PNQ2,PNQ2,1,2,408-2337466-5876314,407-6661872-7298700,,,
2025-04-11T04:00:00+04:00,IQ-KJQS-NEVP,B014HDJ7ZE,HYD8,HYD8,1,2,407-0034390-9824355,408-4361747-7883566,,,
2025-04-11T04:00:00+04:00,YM-LG1A-QRYF,B097KLVWLH,HYD8,HYD8,1,2,408-6495638-6662726,406-0024018-5727535,,,
2025-04-11T04:00:00+04:00,INLIN91500030,B0C7QT1433,PNQ2,PNQ2,1,2,404-5047368-2803533,171-0397568-3873153,,,
2025-04-11T04:00:00+04:00,TI-4151-KAE6,B072BCSJ4G,DEL5,DEL5,1,0,408-1569914-4703506,404-1664466-7056364,,,
2025-04-10T04:00:00+04:00,NutriCup Zip,B0DGGJQ722,PNQ3,PNQ3,1,10,408-1216141-4404314,405-4567685-3784367,,,
2025-04-10T04:00:00+04:00,98050022,B0DCZ6ZBCJ,PNQ2,PNQ2,1,4,408-2574853-8294702,407-7940551-1994745,,,
2025-04-10T04:00:00+04:00,6K-C8DG-RC5C,B01IR5CSCC,PNQ2,PNQ2,1,10,408-4220406-0389114,405-1109317-7177148,,,
2025-04-10T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,HYD8,HYD8,1,2,408-6175980-6637120,408-1175951-2090735,,,
2025-04-10T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,PNQ3,PNQ3,1,2,408-6114245-4593115,403-5710392-2253108,,,
2025-04-10T04:00:00+04:00,QT-3J1Y-84RV,B0BRKHS8FD,PNQ2,PNQ2,1,10,408-0788449-6672357,171-9171325-4324336,,,
2025-04-10T04:00:00+04:00,BERG-BGIN-6299,B0CW38628S,HYD8,HYD8,1,0,405-4953799-7373101,406-8194642-9361939,,,
2025-04-10T04:00:00+04:00,PA-1SM2-SLMR,B0DBDVTCNS,DEL4,DEL4,1,2,408-9113348-6613110,403-5674263-3699541,,,
2025-04-10T04:00:00+04:00,BM-O7JD-GP6J,B09V19LMLS,QWTT,QWTT,1,3,408-7997619-1086729,403-9907861-4457967,,,
2025-04-10T04:00:00+04:00,BM-O7JD-GP6J,B09V19LMLS,QWTT,QWTT,1,3,408-7997619-1086729,403-9907861-4457967,,,
2025-04-10T04:00:00+04:00,BM-O7JD-GP6J,B09V19LMLS,QWTT,QWTT,1,3,408-7997619-1086729,403-9907861-4457967,,,
2025-04-10T04:00:00+04:00,BM-O7JD-GP6J,B09V19LMLS,QWTT,QWTT,1,3,408-7997619-1086729,403-9907861-4457967,,,
2025-04-10T04:00:00+04:00,BM-O7JD-GP6J,B09V19LMLS,QWTT,QWTT,1,3,408-1484618-0497120,403-5502202-1151511,,,
2025-04-09T04:00:00+04:00,Ha-done+1.7red,B0BWF4XWPJ,MAA4,MAA4,1,10,408-6154674-3293905,171-7727309-3557958,,,
2025-04-09T04:00:00+04:00,WCF-NeoSoupmaker1l,B0CQ26SW3M,DEX3,DEX3,1,2,403-3374897-3461100,406-9146316-5604316,,,
2025-04-09T04:00:00+04:00,pana-Rice &amp; Pasta Cookers-450 W,B09QGWFL57,BLR7,BLR7,1,2,408-6854763-6434734,403-7528640-2045100,,,
2025-04-09T04:00:00+04:00,A9-CE1K-SA2S,B08SKBMYSG,HYD3,HYD3,1,2,171-2418754-1449960,404-9226794-7539509,,,
2025-04-09T04:00:00+04:00,6.7833,B000WL8DOW,DEL4,DEL4,1,0,408-2423160-6968360,402-2289760-7369965,,,
2025-04-09T04:00:00+04:00,USH2036101201PBC,B00A20LK0C,DEL5,DEL5,1,2,402-2125503-3904360,171-0185872-8985163,,,
2025-04-09T04:00:00+04:00,FMOBSTL1L,B07Y67P3NS,BOM5,BOM5,1,10,408-5621744-1913154,171-7791194-6591556,,,
2025-04-09T04:00:00+04:00,INLSIN91800039,B07SKTZXH2,DEL5,DEL5,1,10,408-5636269-0514744,404-0838727-9893962,,,
2025-04-09T04:00:00+04:00,INLSIN92600047,B09SB36BJX,HYD8,HYD8,1,10,404-4490008-9925960,402-3400226-7692365,,,
2025-04-09T04:00:00+04:00,INLSIN90700058,B0BYDBSXN4,CJB1,CJB1,1,2,408-4135488-4677158,403-2962812-3490716,,,
2025-04-09T04:00:00+04:00,BERG-BGIN-6302,B0D1RC29VP,BOM5,BOM5,1,10,408-2887590-2396316,407-3651512-6034726,,,
2025-04-09T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,DEX3,DEX3,1,2,408-9055760-5934703,404-4430777-7625121,,,
2025-04-09T04:00:00+04:00,HU-4RYS-80ZL,B0BRB2YNFT,HYD8,HYD8,1,10,403-5377412-0952329,407-3466429-7657155,,,
2025-04-09T04:00:00+04:00,LI-FXQV-WVV3,B073X41CSH,DEL4,DEL4,1,2,408-5694949-2493950,402-9368405-0128313,,,
2025-04-08T04:00:00+04:00,BERG-BGIN-6299,B0CW38628S,BLR8,BLR8,1,10,408-7162351-1713156,402-0764715-1660353,,,
2025-04-08T04:00:00+04:00,FMOBSTL1L,B07Y67P3NS,BLR8,BLR8,1,10,408-5895666-8075511,171-4120772-4024314,,,
2025-04-08T04:00:00+04:00,6.8003.19B,B0050DL74U,CJB1,CJB1,1,0,405-5669762-1389907,404-5242673-5556316,,,
2025-04-08T04:00:00+04:00,LI-FXQV-WVV3,B073X41CSH,HYD8,HYD8,1,2,408-9901893-3652361,404-6474469-6080346,,,
2025-04-08T04:00:00+04:00,3W-POHK-FCYR,B07JGNN8DC,BOM5,BOM5,1,2,404-4833952-1868308,402-7664688-3831533,,,
2025-04-08T04:00:00+04:00,9O-V3H8-AMUU,B0CX5DS42Y,DEL4,DEL4,1,0,408-8656322-2199543,405-8075868-4606760,,,
2025-04-08T04:00:00+04:00,NN-3FQB-23DR,B00A328JQC,BLR7,BLR7,1,0,404-9130653-5859502,406-2135548-4071547,,,
2025-04-08T04:00:00+04:00,23850103,B00PLBVA0W,PNQ3,PNQ3,1,10,408-5348546-2485157,402-7579302-9137940,,,
2025-04-08T04:00:00+04:00,BERG-BGIN-6242,B0CW3BWJ9M,BOM5,BOM5,1,0,408-8812105-9102769,402-8908624-8885935,,,
2025-04-08T04:00:00+04:00,BERG-BGIN-6242,B0CW3BWJ9M,BOM5,BOM5,1,0,408-8812105-9102769,402-8908624-8885935,,,
2025-04-08T04:00:00+04:00,FI-4Y39-7A2V,B082WSDFB6,BLR8,BLR8,1,10,408-0219364-8837158,408-7877073-7173928,,,
2025-04-08T04:00:00+04:00,9O-V3H8-AMUU,B0CX5DS42Y,PNQ2,PNQ2,1,0,171-7707254-7697968,405-4973250-5374757,,,
2025-04-08T04:00:00+04:00,1.3405,B0001P14X6,DEL4,DEL4,1,2,408-0569564-2723541,171-6102981-0718766,,,
2025-04-08T04:00:00+04:00,INLIN91500030,B0C7QT1433,DEL4,DEL4,1,2,404-7561079-2632341,403-8038947-8348357,,,
2025-04-08T04:00:00+04:00,6.7733,B000WLFNL8,DEL4,DEL4,1,4,408-0639505-8760366,407-5745270-1744344,,,
2025-04-08T04:00:00+04:00,"Cello Frutomix Pro Max Set of 6 Jars,",B0DKY53YQ4,QWTT,QWTT,1,2,408-8944839-5305900,404-7592047-8806745,,,
2025-04-08T04:00:00+04:00,04-ZLNL-EPRH,B0BBRRRXBY,QWTT,QWTT,1,10,408-2478813-8995512,405-4844399-4941910,,,
2025-04-08T04:00:00+04:00,04-ZLNL-EPRH,B0BBRRRXBY,QWTT,QWTT,1,3,408-7423892-6584330,404-8770928-4777963,,,
2025-04-08T04:00:00+04:00,YM-LG1A-QRYF,B097KLVWLH,QWTT,QWTT,1,2,408-1323524-1379525,402-1982824-6336313,,,
2025-04-07T04:00:00+04:00,INLSIN90700058,B0BYDBSXN4,CJB1,CJB1,1,0,408-4783599-9435512,408-2823945-3488345,,,
2025-04-07T04:00:00+04:00,1F-LTNT-AEWC,B082WSV66F,BOM5,BOM5,1,0,408-9958799-1197159,403-1203251-9016330,,,
2025-04-07T04:00:00+04:00,INLSIN90000023,B0CDPTCDH7,PNQ2,PNQ2,1,2,406-6030946-7565917,402-5070681-9974767,,,
2025-04-07T04:00:00+04:00,INLSIN90700058,B0BYDBSXN4,MAA4,MAA4,1,2,408-3689039-5025944,171-3696505-0153908,,,
2025-04-07T04:00:00+04:00,6K-C8DG-RC5C,B01IR5CSCC,CCX2,CCX2,1,10,408-0912650-7277151,403-2037854-2673140,,,
2025-04-07T04:00:00+04:00,HB-PWGX-H10R,B0BWF3DZJV,HYD3,HYD3,1,2,408-2544888-8042719,406-8301119-1424335,,,
2025-04-07T04:00:00+04:00,pana-Rice &amp; Pasta Cookers-450 W,B09QGWFL57,BOM7,BOM7,1,10,408-0409313-2921145,405-2017687-4584341,,,
2025-04-07T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,HYD8,HYD8,1,2,408-4523750-4425964,405-5442895-4564312,,,
2025-04-07T04:00:00+04:00,98052005,B0D291J35C,BLR7,BLR7,1,2,408-4228907-5859528,408-0114341-0485141,,,
2025-04-07T04:00:00+04:00,QT-3J1Y-84RV,B0BRKHS8FD,PNQ2,PNQ2,1,10,408-2517221-7339509,402-9963057-1780318,,,
2025-04-07T04:00:00+04:00,INLSIN92600047,B09SB36BJX,BOM7,BOM7,1,3,403-1913177-0760309,406-1031518-1115538,,,
2025-04-07T04:00:00+04:00,INLIN91500030,B0C7QT1433,PNQ2,PNQ2,1,0,404-5491226-7894749,406-1734304-1519541,,,
2025-04-07T04:00:00+04:00,6.7603,B002YOFZS2,BLR8,BLR8,1,5,403-4304164-0165948,402-7433449-7058733,,,
2025-04-07T04:00:00+04:00,6.7111.31,B01GHTOPNK,DEL4,DEL4,1,2,408-1681118-6318732,405-5923539-8917102,,,
2025-04-07T04:00:00+04:00,6.7111.31,B01GHTOPNK,DEL4,DEL4,1,2,408-1681118-6318732,405-5923539-8917102,,,
2025-04-07T04:00:00+04:00,NutriCup Zip,B0DGGJQ722,HYD8,HYD8,1,2,408-2529060-9065952,408-8861386-8405166,,,
2025-04-07T04:00:00+04:00,NutriCup Zip,B0DGGJQ722,HYD8,HYD8,1,2,408-9148001-1169147,402-9823661-6008339,,,
2025-04-07T04:00:00+04:00,ZY-H7FS-F5WY,B007PZKMSI,QWTT,QWTT,1,2,405-9609205-2937969,407-4641410-2859548,,,
2025-04-07T04:00:00+04:00,510060,B0CJRP3D2P,QWTT,QWTT,1,2,407-8530562-7135546,408-2440120-3401964,,,
2025-04-06T04:00:00+04:00,98051027,B0DMFG3JKB,MAA4,MAA4,1,10,408-8894048-8395502,404-9534840-9345143,,,
2025-04-06T04:00:00+04:00,5.0203,B0002HPHOU,MAA4,MAA4,1,0,407-4983290-6297969,404-8437171-1422701,,,
2025-04-06T04:00:00+04:00,INLIN92600058,B0C5DW4D3G,DEL5,DEL5,1,2,408-5582950-7841127,407-1778078-0028362,,,
2025-04-06T04:00:00+04:00,9O-V3H8-AMUU,B0CX5DS42Y,BOM5,BOM5,1,0,405-2623462-6550751,405-8398810-2221928,,,
